i,j,b,d,g,f,m,s,EDGE,w,r,intended
6,44,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
6,45,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
6,46,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
6,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m
7,1,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
7,2,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
7,3,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
7,4,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
7,5,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
7,6,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
7,7,1.0293465821019152e-06,0.0,5.1020510940831923e-07,1.3471519813350469e-08,5.5904465496374396e-05,0.010314851813873592,0.0,0.0,0.0,m
7,8,6.6901574284122209e-09,5.8084611147087124e-08,4.1839265926123131e-06,2.7466822618028575e-06,0.021000842565909922,3.1248151879031877e-06,6.0353778344044773e-08,0.0,0.0,g
7,9,1.6758763181905972e-08,7.0788035576036078e-08,2.7251935688941595e-05,0.00014647636862902752,0.023908052810946892,4.2844560918295089e-09,5.8479558639023681e-08,0.0,0.0,g
7,10,1.4369079414996309e-06,7.362192616282359e-09,4.7596842010374733e-07,0.030766694658507041,0.00016414121082954618,5.4196034902469631e-11,0.0,0.0,0.0,f
7,11,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
7,12,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
7,13,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
7,14,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
7,15,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
7,16,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
7,17,1.5141830191400988e-06,2.3518115302013088e-09,2.5919719439281034e-07,0.028056674921747352,0.00014968317671502657,2.1113871930753794e-10,0.0,0.0,0.0,f
7,18,1.766002810545315e-08,2.2612844697900411e-08,1.4840533476585054e-05,0.00013357430507103028,0.021802162148842768,1.6691526857752463e-08,5.1691752725565581e-08,0.0,5.550467405335494e-10,g
7,19,9.8399925802778069e-10,2.3206317195447004e-07,0.00066962448423405461,3.9401921988862606e-06,0.034234251409969961,1.5801364178475264e-09,0.0,0.0,1.3437045909429354e-09,g
7,20,2.1427526035118577e-10,8.8574626042011208e-07,0.039748985705697001,2.0079001600566307e-07,0.00068576953226264848,1.44998296478246e-09,0.0,0.0,4.3821707380092132e-10,d
7,21,1.2564479109578397e-10,5.4101655113283297e-07,0.46057494513959152,1.3558106222319759e-07,5.4043207433088539e-05,1.6118904120840707e-09,0.0,0.0,5.9019987396309048e-10,d
7,22,1.2564479109578397e-10,5.4101655113283297e-07,0.46057494513959152,1.3558106222319759e-07,5.4043207433088539e-05,1.6118904120840707e-09,0.0,0.0,5.9019987396309048e-10,d
7,23,1.2564479109578397e-10,5.4101655113283297e-07,0.46057494513959152,1.3558106222319759e-07,5.4043207433088539e-05,1.6118904120840707e-09,0.0,0.0,5.9019987396309048e-10,d
7,24,1.2564479109578397e-10,5.4101655113283297e-07,0.46057494513959152,1.3558106222319759e-07,5.4043207433088539e-05,1.6118904120840707e-09,0.0,0.0,5.9019987396309048e-10,d
7,25,1.2564479109578397e-10,5.4101655113283297e-07,0.46057494513959152,1.3558106222319759e-07,5.4043207433088539e-05,1.6118904120840707e-09,0.0,0.0,5.9019987396309048e-10,d
7,26,1.2564479109578397e-10,5.4101655113283297e-07,0.46057494513959152,1.3558106222319759e-07,5.4043207433088539e-05,1.6118904120840707e-09,0.0,0.0,5.9019987396309048e-10,d
7,27,1.2564479109578397e-10,5.4101655113283297e-07,0.46057494513959152,1.3558106222319759e-07,5.4043207433088539e-05,1.6118904120840707e-09,0.0,0.0,5.9019987396309048e-10,d
7,28,1.2564479109578397e-10,5.4101655113283297e-07,0.46057494513959152,1.3558106222319759e-07,5.4043207433088539e-05,1.6118904120840707e-09,0.0,0.0,5.9019987396309048e-10,d
7,29,1.2564479109578397e-10,5.4101655113283297e-07,0.46057494513959152,1.3558106222319759e-07,5.4043207433088539e-05,1.6118904120840707e-09,0.0,0.0,5.9019987396309048e-10,d
7,30,1.2564479109578397e-10,5.4101655113283297e-07,0.46057494513959152,1.3558106222319759e-07,5.4043207433088539e-05,1.6118904120840707e-09,0.0,0.0,5.9019987396309048e-10,d
7,31,1.6325734121995107e-10,6.063144044542433e-07,0.033524945239324505,2.8358766825215358e-07,0.00057838924963077472,1.1519309109105101e-08,0.0,0.0,9.3463485271602749e-10,d
7,32,0.0,1.5959944265905838e-05,0.0027056603689048818,7.7285854036517729e-08,0.00032785046906568492,1.1749233286911169e-08,0.0,0.0,4.4385992417219971e-10,g
7,33,0.0,0.0006776076493058826,0.00030264591268895305,5.9643063562354521e-08,0.00036144129162771227,1.5260810736865479e-09,0.0,0.0,7.4123937864775186e-10,b
7,34,0.0,0.026275435543474654,0.000188949376178257,1.626450528208163e-08,2.3629615423984262e-05,1.4873804556087453e-09,0.0,0.0,4.0637358876453222e-10,b
7,35,0.0,0.026275435543474654,0.000188949376178257,1.626450528208163e-08,2.3629615423984262e-05,1.4873804556087453e-09,0.0,0.0,4.0637358876453222e-10,b
7,36,0.0,0.026275435543474654,0.000188949376178257,1.626450528208163e-08,2.3629615423984262e-05,1.4873804556087453e-09,0.0,0.0,4.0637358876453222e-10,b
7,37,0.0,0.026275435543474654,0.000188949376178257,1.626450528208163e-08,2.3629615423984262e-05,1.4873804556087453e-09,0.0,0.0,4.0637358876453222e-10,b
7,38,0.0,0.00049666181365505275,0.0042081413296578699,6.6865401566656223e-08,2.7741406374201966e-05,6.7113722339311663e-10,0.0,0.0,7.6062218651219899e-10,b
7,39,0.0,3.4346378464562484e-05,0.02481628113223168,5.4754904943793629e-08,4.4832924992816535e-05,1.4132121549566039e-09,0.0,0.0,2.4024606634262272e-10,d
7,40,1.2564479109578397e-10,5.4101655113283297e-07,0.46057494513959152,1.3558106222319759e-07,5.4043207433088539e-05,1.6118904120840707e-09,0.0,0.0,5.9019987396309048e-10,d
7,41,2.1398911450752782e-09,1.6503048952691703e-07,0.018744175400394691,5.0402164785092687e-06,3.7741963214272384e-05,4.3705553630759797e-09,0.0,0.0,0.0,d
7,42,8.4256109565658034e-07,4.4968499851723994e-09,5.5150873685323262e-06,0.020774843420399518,1.293542084891286e-05,6.0247651975256637e-11,0.0,0.0,0.0,f
7,43,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
7,44,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
7,45,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
7,46,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
7,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m
8,1,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
8,2,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
8,3,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
8,4,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
8,5,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
8,6,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
8,7,1.0293465821019152e-06,0.0,5.1020510940831923e-07,1.3471519813350469e-08,5.5904465496374396e-05,0.010314851813873592,0.0,0.0,0.0,m
8,8,6.6901574284122209e-09,5.8084611147087124e-08,4.1839265926123131e-06,2.7466822618028575e-06,0.021000842565909922,3.1248151879031877e-06,6.0353778344044773e-08,0.0,0.0,g
8,9,1.6758763181905972e-08,7.0788035576036078e-08,2.7251935688941595e-05,0.00014647636862902752,0.023908052810946892,4.2844560918295089e-09,5.8479558639023681e-08,0.0,0.0,g
8,10,1.4369079414996309e-06,7.362192616282359e-09,4.7596842010374733e-07,0.030766694658507041,0.00016414121082954618,5.4196034902469631e-11,0.0,0.0,0.0,f
8,11,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
8,12,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
8,13,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
8,14,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
8,15,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
8,16,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
8,17,1.5141830191400988e-06,2.3518115302013088e-09,2.5919719439281034e-07,0.028056674921747352,0.00014968317671502657,2.1113871930753794e-10,0.0,0.0,0.0,f
8,18,1.766002810545315e-08,2.2612844697900411e-08,1.4840533476585054e-05,0.00013357430507103028,0.021802162148842768,1.6691526857752463e-08,5.1691752725565581e-08,0.0,5.550467405335494e-10,g
8,19,9.8399925802778069e-10,2.3206317195447004e-07,0.00066962448423405461,3.9401921988862606e-06,0.034234251409969961,1.5801364178475264e-09,0.0,0.0,1.3437045909429354e-09,g
8,20,2.1427526035118577e-10,8.8574626042011208e-07,0.039748985705697001,2.0079001600566307e-07,0.00068576953226264848,1.44998296478246e-09,0.0,0.0,4.3821707380092132e-10,d
8,21,1.2564479109578397e-10,5.4101655113283297e-07,0.46057494513959152,1.3558106222319759e-07,5.4043207433088539e-05,1.6118904120840707e-09,0.0,0.0,5.9019987396309048e-10,d
8,22,1.2564479109578397e-10,5.4101655113283297e-07,0.46057494513959152,1.3558106222319759e-07,5.4043207433088539e-05,1.6118904120840707e-09,0.0,0.0,5.9019987396309048e-10,d
8,23,3.2141289052677868e-10,3.0167701128390628e-07,0.060258474797315532,3.1773174627493716e-07,0.00038489975097488711,5.3015002149858694e-09,0.0,0.0,8.3078653574758004e-10,d
8,24,6.7127577360438705e-10,7.8233069544806011e-06,0.078100520046475067,1.6556840304432835e-07,3.3440481061782604e-05,7.6548991726816061e-10,0.0,0.0,1.8685805159981767e-09,d
8,25,6.7127577360438705e-10,7.8233069544806011e-06,0.078100520046475067,1.6556840304432835e-07,3.3440481061782604e-05,7.6548991726816061e-10,0.0,0.0,1.8685805159981767e-09,d
8,26,6.7127577360438705e-10,7.8233069544806011e-06,0.078100520046475067,1.6556840304432835e-07,3.3440481061782604e-05,7.6548991726816061e-10,0.0,0.0,1.8685805159981767e-09,d
8,27,6.7127577360438705e-10,7.8233069544806011e-06,0.078100520046475067,1.6556840304432835e-07,3.3440481061782604e-05,7.6548991726816061e-10,0.0,0.0,1.8685805159981767e-09,d
8,28,6.7127577360438705e-10,7.8233069544806011e-06,0.078100520046475067,1.6556840304432835e-07,3.3440481061782604e-05,7.6548991726816061e-10,0.0,0.0,1.8685805159981767e-09,d
8,29,3.2141289052677868e-10,3.0167701128390628e-07,0.060258474797315532,3.1773174627493716e-07,0.00038489975097488711,5.3015002149858694e-09,0.0,0.0,8.3078653574758004e-10,d
8,30,3.2141289052677868e-10,3.0167701128390628e-07,0.060258474797315532,3.1773174627493716e-07,0.00038489975097488711,5.3015002149858694e-09,0.0,0.0,8.3078653574758004e-10,d
8,31,4.1762983951494521e-10,3.3808784047575006e-07,0.0043861744741085437,6.6458252781248384e-07,0.0041193313410398053,3.7886955130808359e-08,0.0,0.0,1.3156255799631995e-09,d
8,32,0.0,7.4988834159783569e-06,0.00034838602710551332,6.4716306817083129e-07,0.0022980101632084776,3.8929420441680295e-09,0.0,0.0,9.6687449462996784e-10,g
8,33,0.0,0.010906626572558028,5.7124282011045603e-05,1.4477021781283316e-07,0.00029076193230013391,0.0,0.0,7.6097583892005098e-11,0.0,b
8,34,0.0,0.42292374325696452,3.566411108849538e-05,3.9478454520420018e-08,1.9008875851582238e-05,0.0,0.0,1.9071717159623193e-10,0.0,b
8,35,0.0,0.42292374325696452,3.566411108849538e-05,3.9478454520420018e-08,1.9008875851582238e-05,0.0,0.0,1.9071717159623193e-10,0.0,b
8,36,0.0,0.42292374325696452,3.566411108849538e-05,3.9478454520420018e-08,1.9008875851582238e-05,0.0,0.0,1.9071717159623193e-10,0.0,b
8,37,0.0,0.42292374325696452,3.566411108849538e-05,3.9478454520420018e-08,1.9008875851582238e-05,0.0,0.0,1.9071717159623193e-10,0.0,b
8,38,0.0,0.0079941614294554517,0.00079428481264431428,1.6230083048680401e-07,2.2316611601738124e-05,0.0,0.0,0.0,0.0,b
8,39,0.0,3.4346378464562484e-05,0.02481628113223168,5.4754904943793629e-08,4.4832924992816535e-05,1.4132121549566039e-09,0.0,0.0,2.4024606634262272e-10,d
8,40,1.2564479109578397e-10,5.4101655113283297e-07,0.46057494513959152,1.3558106222319759e-07,5.4043207433088539e-05,1.6118904120840707e-09,0.0,0.0,5.9019987396309048e-10,d
8,41,2.1398911450752782e-09,1.6503048952691703e-07,0.018744175400394691,5.0402164785092687e-06,3.7741963214272384e-05,4.3705553630759797e-09,0.0,0.0,0.0,d
8,42,8.4256109565658034e-07,4.4968499851723994e-09,5.5150873685323262e-06,0.020774843420399518,1.293542084891286e-05,6.0247651975256637e-11,0.0,0.0,0.0,f
8,43,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
8,44,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
8,45,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
8,46,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
8,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m
9,1,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
9,2,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
9,3,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
9,4,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
9,5,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
9,6,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
9,7,1.0293465821019152e-06,0.0,5.1020510940831923e-07,1.3471519813350469e-08,5.5904465496374396e-05,0.010314851813873592,0.0,0.0,0.0,m
9,8,6.6901574284122209e-09,5.8084611147087124e-08,4.1839265926123131e-06,2.7466822618028575e-06,0.021000842565909922,3.1248151879031877e-06,6.0353778344044773e-08,0.0,0.0,g
9,9,1.6758763181905972e-08,7.0788035576036078e-08,2.7251935688941595e-05,0.00014647636862902752,0.023908052810946892,4.2844560918295089e-09,5.8479558639023681e-08,0.0,0.0,g
9,10,1.4369079414996309e-06,7.362192616282359e-09,4.7596842010374733e-07,0.030766694658507041,0.00016414121082954618,5.4196034902469631e-11,0.0,0.0,0.0,f
9,11,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
9,12,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
9,13,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
9,14,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
9,15,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
9,16,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
9,17,1.5141830191400988e-06,2.3518115302013088e-09,2.5919719439281034e-07,0.028056674921747352,0.00014968317671502657,2.1113871930753794e-10,0.0,0.0,0.0,f
9,18,1.766002810545315e-08,2.2612844697900411e-08,1.4840533476585054e-05,0.00013357430507103028,0.021802162148842768,1.6691526857752463e-08,5.1691752725565581e-08,0.0,5.550467405335494e-10,g
9,19,9.8399925802778069e-10,2.3206317195447004e-07,0.00066962448423405461,3.9401921988862606e-06,0.034234251409969961,1.5801364178475264e-09,0.0,0.0,1.3437045909429354e-09,g
9,20,2.1427526035118577e-10,8.8574626042011208e-07,0.039748985705697001,2.0079001600566307e-07,0.00068576953226264848,1.44998296478246e-09,0.0,0.0,4.3821707380092132e-10,d
9,21,1.2564479109578397e-10,5.4101655113283297e-07,0.46057494513959152,1.3558106222319759e-07,5.4043207433088539e-05,1.6118904120840707e-09,0.0,0.0,5.9019987396309048e-10,d
9,22,1.6325734121995107e-10,6.063144044542433e-07,0.033524945239324505,2.8358766825215358e-07,0.00057838924963077472,1.1519309109105101e-08,0.0,0.0,9.3463485271602749e-10,d
9,23,0.0,1.5959944265905838e-05,0.0027056603689048818,7.7285854036517729e-08,0.00032785046906568492,1.1749233286911169e-08,0.0,0.0,4.4385992417219971e-10,g
9,24,0.0,0.0006776076493058826,0.00030264591268895305,5.9643063562354521e-08,0.00036144129162771227,1.5260810736865479e-09,0.0,0.0,7.4123937864775186e-10,b
9,25,0.0,0.026275435543474654,0.000188949376178257,1.626450528208163e-08,2.3629615423984262e-05,1.4873804556087453e-09,0.0,0.0,4.0637358876453222e-10,b
9,26,0.0,0.026275435543474654,0.000188949376178257,1.626450528208163e-08,2.3629615423984262e-05,1.4873804556087453e-09,0.0,0.0,4.0637358876453222e-10,b
9,27,0.0,0.026275435543474654,0.000188949376178257,1.626450528208163e-08,2.3629615423984262e-05,1.4873804556087453e-09,0.0,0.0,4.0637358876453222e-10,b
9,28,0.0,0.00055660628335840344,0.00030630782052931758,1.3985879005591348e-07,0.00029689820383704932,4.7962548030148646e-09,0.0,0.0,1.2045139903025969e-09,b
9,29,0.0,2.1463470755066941e-05,0.00023633187170332535,2.6839407024097312e-07,0.003417296674370266,3.3217087901110519e-08,7.5493381593433009e-09,0.0,5.3553700078502001e-10,g
9,30,7.1222803438201271e-10,5.5351363977288411e-07,0.00037853988436386307,9.842195820598987e-07,0.05227135955017638,3.4081373718279978e-08,7.2293823038775704e-08,0.0,9.7683787696838406e-10,g
9,31,7.1222803438201271e-10,5.5351363977288411e-07,0.00037853988436386307,9.842195820598987e-07,0.05227135955017638,3.4081373718279978e-08,7.2293823038775704e-08,0.0,9.7683787696838406e-10,g
9,32,0.0,1.2277088250112379e-05,3.0066748870337598e-05,9.5842207374343884e-07,0.029160100401321196,3.5019127879982955e-09,4.0970090787692477e-08,1.3351519344220083e-10,7.1789393807289475e-10,g
9,33,0.0,0.010906626572558028,5.7124282011045603e-05,1.4477021781283316e-07,0.00029076193230013391,0.0,0.0,7.6097583892005098e-11,0.0,b
9,34,0.0,0.42292374325696452,3.566411108849538e-05,3.9478454520420018e-08,1.9008875851582238e-05,0.0,0.0,1.9071717159623193e-10,0.0,b
9,35,0.0,0.42292374325696452,3.566411108849538e-05,3.9478454520420018e-08,1.9008875851582238e-05,0.0,0.0,1.9071717159623193e-10,0.0,b
9,36,0.0,0.42292374325696452,3.566411108849538e-05,3.9478454520420018e-08,1.9008875851582238e-05,0.0,0.0,1.9071717159623193e-10,0.0,b
9,37,0.0,0.42292374325696452,3.566411108849538e-05,3.9478454520420018e-08,1.9008875851582238e-05,0.0,0.0,1.9071717159623193e-10,0.0,b
9,38,0.0,0.0079941614294554517,0.00079428481264431428,1.6230083048680401e-07,2.2316611601738124e-05,0.0,0.0,0.0,0.0,b
9,39,0.0,3.4346378464562484e-05,0.02481628113223168,5.4754904943793629e-08,4.4832924992816535e-05,1.4132121549566039e-09,0.0,0.0,2.4024606634262272e-10,d
9,40,1.2564479109578397e-10,5.4101655113283297e-07,0.46057494513959152,1.3558106222319759e-07,5.4043207433088539e-05,1.6118904120840707e-09,0.0,0.0,5.9019987396309048e-10,d
9,41,2.1398911450752782e-09,1.6503048952691703e-07,0.018744175400394691,5.0402164785092687e-06,3.7741963214272384e-05,4.3705553630759797e-09,0.0,0.0,0.0,d
9,42,8.4256109565658034e-07,4.4968499851723994e-09,5.5150873685323262e-06,0.020774843420399518,1.293542084891286e-05,6.0247651975256637e-11,0.0,0.0,0.0,f
9,43,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
9,44,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
9,45,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
9,46,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
9,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m
10,1,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
10,2,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
10,3,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
10,4,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
10,5,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
10,6,1.6380004741068221e-05,0.0,7.5004718162159956e-08,3.4873988615568396e-09,5.8261357230883958e-07,0.51896627681706642,0.0,0.0,0.0,m
10,7,1.0293465821019152e-06,0.0,5.1020510940831923e-07,1.3471519813350469e-08,5.5904465496374396e-05,0.010314851813873592,0.0,0.0,0.0,m
10,8,6.6901574284122209e-09,5.8084611147087124e-08,4.1839265926123131e-06,2.7466822618028575e-06,0.021000842565909922,3.1248151879031877e-06,6.0353778344044773e-08,0.0,0.0,g
10,9,1.6758763181905972e-08,7.0788035576036078e-08,2.7251935688941595e-05,0.00014647636862902752,0.023908052810946892,4.2844560918295089e-09,5.8479558639023681e-08,0.0,0.0,g
10,10,1.4369079414996309e-06,7.362192616282359e-09,4.7596842010374733e-07,0.030766694658507041,0.00016414121082954618,5.4196034902469631e-11,0.0,0.0,0.0,f
10,11,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
10,12,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
10,13,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
10,14,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
10,15,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
10,16,1.9847112604362793e-05,6.4013093743587616e-10,1.4492007787950469e-07,0.49865255476141435,9.7673616046292742e-06,8.0108403488639677e-11,0.0,0.0,0.0,f
